Vulkan Memory Allocator,Calls recording
1,8
Config,Begin
7076,0.454,0,vmaGetAllocationInfo,00000247BE779BE0
7076,0.454,0,vmaMapMemory,00000247BE779BE0
7076,0.454,0,vmaUnmapMemory,00000247BE779BE0
7076,0.454,0,vmaCreateBuffer,0,64,16,0,0,3,0,0,0,0000000000000000,00000247BE779C30,
7076,0.454,0,vmaGetAllocationInfo,00000247BE779C30
7076,0.454,0,vmaMapMemory,00000247BE779C30
7076,0.454,0,vmaUnmapMemory,00000247BE779C30
7076,0.454,0,vmaCreateBuffer,0,64,16,0,0,3,0,0,0,0000000000000000,00000247BE779C80,
7076,0.454,0,vmaGetAllocationInfo,00000247BE779C80
7076,0.454,0,vmaMapMemory,00000247BE779C80
7076,0.454,0,vmaUnmapMemory,00000247BE779C80
7076,0.454,0,vmaCreateBuffer,0,64,16,0,0,3,0,0,0,0000000000000000,00000247BE779CD0,
7076,0.454,0,vmaGetAllocationInfo,00000247BE779CD0
7076,0.454,0,vmaMapMemory,00000247BE779CD0
7076,0.454,0,vmaUnmapMemory,00000247BE779CD0
7076,0.454,0,vmaCreateBuffer,0,4112,16,0,0,3,0,0,0,0000000000000000,00000247BE779D20,
7076,0.454,0,vmaGetAllocationInfo,00000247BE779D20
7076,0.454,0,vmaMapMemory,00000247BE779D20
7076,0.454,0,vmaUnmapMemory,00000247BE779D20
7076,0.454,0,vmaCreateBuffer,0,4112,16,0,0,3,0,0,0,0000000000000000,00000247BE779D70,
7076,0.454,0,vmaGetAllocationInfo,00000247BE779D70
7076,0.454,0,vmaMapMemory,00000247BE779D70
7076,0.454,0,vmaUnmapMemory,00000247BE779D70
7076,0.454,0,vmaCreateBuffer,0,4112,16,0,0,3,0,0,0,0000000000000000,00000247BE779DC0,
7076,0.454,0,vmaGetAllocationInfo,00000247BE779DC0
7076,0.455,0,vmaMapMemory,00000247BE779DC0
7076,0.455,0,vmaUnmapMemory,00000247BE779DC0
7076,0.455,0,vmaCreateBuffer,0,16,16,0,0,3,0,0,0,0000000000000000,00000247BE779E10,
7076,0.455,0,vmaGetAllocationInfo,00000247BE779E10
7076,0.455,0,vmaMapMemory,00000247BE779E10
7076,0.455,0,vmaUnmapMemory,00000247BE779E10
7076,0.455,0,vmaCreateBuffer,0,16,16,0,0,3,0,0,0,0000000000000000,00000247BE779E60,
7076,0.455,0,vmaGetAllocationInfo,00000247BE779E60
7076,0.455,0,vmaMapMemory,00000247BE779E60
7076,0.455,0,vmaUnmapMemory,00000247BE779E60
7076,0.455,0,vmaCreateBuffer,0,16,16,0,0,3,0,0,0,0000000000000000,00000247BE779EB0,
7076,0.455,0,vmaGetAllocationInfo,00000247BE779EB0
7076,0.455,0,vmaMapMemory,00000247BE779EB0
7076,0.455,0,vmaUnmapMemory,00000247BE779EB0
7076,0.455,0,vmaCreateBuffer,0,656,16,0,0,3,0,0,0,0000000000000000,00000247BE779F00,
7076,0.455,0,vmaGetAllocationInfo,00000247BE779F00
7076,0.455,0,vmaMapMemory,00000247BE779F00
7076,0.455,0,vmaUnmapMemory,00000247BE779F00
7076,0.455,0,vmaCreateBuffer,0,656,16,0,0,3,0,0,0,0000000000000000,00000247BE779F50,
7076,0.455,0,vmaGetAllocationInfo,00000247BE779F50
7076,0.455,0,vmaMapMemory,00000247BE779F50
7076,0.455,0,vmaUnmapMemory,00000247BE779F50
7076,0.455,0,vmaCreateBuffer,0,656,16,0,0,3,0,0,0,0000000000000000,00000247BE779FA0,
7076,0.455,0,vmaGetAllocationInfo,00000247BE779FA0
7076,0.455,0,vmaMapMemory,00000247BE779FA0
7076,0.455,0,vmaUnmapMemory,00000247BE779FA0
7076,0.456,0,vmaCreateBuffer,0,12,16,0,0,3,0,0,0,0000000000000000,00000247BE779FF0,
7076,0.456,0,vmaGetAllocationInfo,00000247BE779FF0
7076,0.456,0,vmaMapMemory,00000247BE779FF0
7076,0.456,0,vmaUnmapMemory,00000247BE779FF0
7076,0.456,0,vmaCreateBuffer,0,108,16,0,0,3,0,0,0,0000000000000000,00000247BE77A040,
7076,0.456,0,vmaGetAllocationInfo,00000247BE77A040
7076,0.456,0,vmaMapMemory,00000247BE77A040
7076,0.456,0,vmaUnmapMemory,00000247BE77A040
7076,0.456,0,vmaCreateBuffer,0,49152,32,0,0,3,0,0,0,0000000000000000,00000247BE77A090,
7076,0.456,0,vmaGetAllocationInfo,00000247BE77A090
7076,0.456,0,vmaCreateBuffer,0,49152,32,0,0,3,0,0,0,0000000000000000,00000247BE77A0E0,
7076,0.456,0,vmaGetAllocationInfo,00000247BE77A0E0
7076,0.456,0,vmaCreateBuffer,0,49152,32,0,0,3,0,0,0,0000000000000000,00000247BE77A130,
7076,0.456,0,vmaGetAllocationInfo,00000247BE77A130
7076,0.457,0,vmaCreateBuffer,0,67108864,32,0,0,3,0,0,0,0000000000000000,00000247BE77A180,
7076,0.457,0,vmaGetAllocationInfo,00000247BE77A180
7076,0.478,0,vmaCreateBuffer,0,67108864,32,0,0,3,0,0,0,0000000000000000,00000247BE77A1D0,
7076,0.478,0,vmaGetAllocationInfo,00000247BE77A1D0
7076,0.479,0,vmaCreateBuffer,0,67108864,32,0,0,3,0,0,0,0000000000000000,00000247BE77A220,
7076,0.479,0,vmaGetAllocationInfo,00000247BE77A220
7076,0.498,0,vmaCreateBuffer,0,224,1,0,0,2,0,0,0,0000000000000000,00000247BE77A270,
7076,0.498,0,vmaGetAllocationInfo,00000247BE77A270
7076,0.498,0,vmaMapMemory,00000247BE77A270
7076,0.498,0,vmaUnmapMemory,00000247BE77A270
7076,0.498,0,vmaCreateBuffer,0,224,130,0,0,1,0,0,0,0000000000000000,00000247BE77A2C0,
7076,0.498,0,vmaGetAllocationInfo,00000247BE77A2C0
7076,0.523,0,vmaGetAllocationInfo,00000247BE77A270
7076,0.523,0,vmaDestroyBuffer,00000247BE77A270
7076,0.524,0,vmaCreateBuffer,0,24,1,0,0,2,0,0,0,0000000000000000,00000247BE77A270,
7076,0.524,0,vmaGetAllocationInfo,00000247BE77A270
7076,0.524,0,vmaMapMemory,00000247BE77A270
7076,0.524,0,vmaUnmapMemory,00000247BE77A270
7076,0.524,0,vmaCreateBuffer,0,24,66,0,0,1,0,0,0,0000000000000000,00000247BE77A310,
7076,0.524,0,vmaGetAllocationInfo,00000247BE77A310
7076,0.524,0,vmaGetAllocationInfo,00000247BE77A270
7076,0.524,0,vmaDestroyBuffer,00000247BE77A270
7076,1.317,0,vmaCreateImage,0,1,83,512,512,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A270,
7076,1.318,0,vmaGetAllocationInfo,00000247BE77A270
7076,1.320,0,vmaGetAllocationInfo,00000247BE77A270
7076,1.320,0,vmaDestroyImage,00000247BE77A270
7076,1.320,0,vmaCreateImage,0,1,83,512,512,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A270,
7076,1.320,0,vmaGetAllocationInfo,00000247BE77A270
7076,1.327,0,vmaMapMemory,00000247BE779FF0
7076,1.327,0,vmaUnmapMemory,00000247BE779FF0
7076,1.327,0,vmaMapMemory,00000247BE779E10
7076,1.327,0,vmaUnmapMemory,00000247BE779E10
7076,1.341,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A360,
7076,1.341,0,vmaGetAllocationInfo,00000247BE77A360
7076,1.341,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A3B0,
7076,1.341,0,vmaGetAllocationInfo,00000247BE77A3B0
7076,1.342,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A400,
7076,1.342,0,vmaGetAllocationInfo,00000247BE77A400
7076,1.342,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A450,
7076,1.342,0,vmaGetAllocationInfo,00000247BE77A450
7076,1.343,0,vmaCreateImage,0,1,126,1280,720,1,1,1,1,0,36,0,0,0,1,0,0,0,0000000000000000,00000247BE77A4A0,
7076,1.343,0,vmaGetAllocationInfo,00000247BE77A4A0
7076,1.343,0,vmaGetAllocationInfo,00000247BE77A360
7076,1.343,0,vmaDestroyImage,00000247BE77A360
7076,1.344,0,vmaGetAllocationInfo,00000247BE77A3B0
7076,1.344,0,vmaDestroyImage,00000247BE77A3B0
7076,1.345,0,vmaGetAllocationInfo,00000247BE77A400
7076,1.345,0,vmaDestroyImage,00000247BE77A400
7076,1.345,0,vmaGetAllocationInfo,00000247BE77A450
7076,1.345,0,vmaDestroyImage,00000247BE77A450
7076,1.345,0,vmaGetAllocationInfo,00000247BE77A4A0
7076,1.345,0,vmaDestroyImage,00000247BE77A4A0
7076,1.346,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A4A0,
7076,1.346,0,vmaGetAllocationInfo,00000247BE77A4A0
7076,1.346,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A450,
7076,1.347,0,vmaGetAllocationInfo,00000247BE77A450
7076,1.347,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A400,
7076,1.347,0,vmaGetAllocationInfo,00000247BE77A400
7076,1.348,0,vmaCreateImage,0,1,109,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A3B0,
7076,1.348,0,vmaGetAllocationInfo,00000247BE77A3B0
7076,1.348,0,vmaCreateImage,0,1,126,1280,720,1,1,1,1,0,36,0,0,0,1,0,0,0,0000000000000000,00000247BE77A360,
7076,1.348,0,vmaGetAllocationInfo,00000247BE77A360
7076,1.351,0,vmaCreateImage,0,1,37,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A4F0,
7076,1.351,0,vmaGetAllocationInfo,00000247BE77A4F0
7076,1.351,0,vmaCreateImage,0,1,126,1280,720,1,1,1,1,0,36,0,0,0,1,0,0,0,0000000000000000,00000247BE77A540,
7076,1.352,0,vmaGetAllocationInfo,00000247BE77A540
7076,1.352,0,vmaGetAllocationInfo,00000247BE77A4F0
7076,1.352,0,vmaDestroyImage,00000247BE77A4F0
7076,1.353,0,vmaGetAllocationInfo,00000247BE77A540
7076,1.353,0,vmaDestroyImage,00000247BE77A540
7076,1.353,0,vmaCreateImage,0,1,37,1280,720,1,1,1,1,0,20,0,0,0,1,0,0,0,0000000000000000,00000247BE77A540,
7076,1.353,0,vmaGetAllocationInfo,00000247BE77A540
7076,1.354,0,vmaCreateImage,0,1,126,1280,720,1,1,1,1,0,36,0,0,0,1,0,0,0,0000000000000000,00000247BE77A4F0,
7076,1.354,0,vmaGetAllocationInfo,00000247BE77A4F0
7076,1.465,0,vmaCreateBuffer,0,16777216,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,1.465,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.465,0,vmaMapMemory,00000247BE77A590
7076,1.467,0,vmaUnmapMemory,00000247BE77A590
7076,1.467,0,vmaCreateImage,0,1,37,2048,2048,1,12,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A5E0,
7076,1.467,0,vmaGetAllocationInfo,00000247BE77A5E0
7076,1.471,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.471,0,vmaDestroyBuffer,00000247BE77A590
7076,1.565,0,vmaCreateBuffer,0,16777216,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,1.565,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.565,0,vmaMapMemory,00000247BE77A590
7076,1.568,0,vmaUnmapMemory,00000247BE77A590
7076,1.569,0,vmaCreateImage,0,1,37,2048,2048,1,12,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A630,
7076,1.569,0,vmaGetAllocationInfo,00000247BE77A630
7076,1.574,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.575,0,vmaDestroyBuffer,00000247BE77A590
7076,1.661,0,vmaCreateBuffer,0,16777216,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,1.661,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.661,0,vmaMapMemory,00000247BE77A590
7076,1.664,0,vmaUnmapMemory,00000247BE77A590
7076,1.664,0,vmaCreateImage,0,1,37,2048,2048,1,12,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A680,
7076,1.664,0,vmaGetAllocationInfo,00000247BE77A680
7076,1.667,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.667,0,vmaDestroyBuffer,00000247BE77A590
7076,1.745,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,1.746,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.746,0,vmaMapMemory,00000247BE77A590
7076,1.746,0,vmaUnmapMemory,00000247BE77A590
7076,1.746,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A6D0,
7076,1.746,0,vmaGetAllocationInfo,00000247BE77A6D0
7076,1.748,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.748,0,vmaDestroyBuffer,00000247BE77A590
7076,1.811,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,1.811,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.811,0,vmaMapMemory,00000247BE77A590
7076,1.811,0,vmaUnmapMemory,00000247BE77A590
7076,1.811,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A720,
7076,1.811,0,vmaGetAllocationInfo,00000247BE77A720
7076,1.814,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.814,0,vmaDestroyBuffer,00000247BE77A590
7076,1.876,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,1.876,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.876,0,vmaMapMemory,00000247BE77A590
7076,1.876,0,vmaUnmapMemory,00000247BE77A590
7076,1.876,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A770,
7076,1.877,0,vmaGetAllocationInfo,00000247BE77A770
7076,1.878,0,vmaGetAllocationInfo,00000247BE77A590
7076,1.878,0,vmaDestroyBuffer,00000247BE77A590
7076,2.289,0,vmaCreateBuffer,0,67108864,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,2.290,0,vmaGetAllocationInfo,00000247BE77A590
7076,2.290,0,vmaMapMemory,00000247BE77A590
7076,2.300,0,vmaUnmapMemory,00000247BE77A590
7076,2.302,0,vmaCreateImage,0,1,37,4096,4096,1,13,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A7C0,
7076,2.302,0,vmaGetAllocationInfo,00000247BE77A7C0
7076,2.312,0,vmaGetAllocationInfo,00000247BE77A590
7076,2.312,0,vmaDestroyBuffer,00000247BE77A590
7076,2.730,0,vmaCreateBuffer,0,67108864,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,2.730,0,vmaGetAllocationInfo,00000247BE77A590
7076,2.731,0,vmaMapMemory,00000247BE77A590
7076,2.740,0,vmaUnmapMemory,00000247BE77A590
7076,2.742,0,vmaCreateImage,0,1,37,4096,4096,1,13,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A810,
7076,2.742,0,vmaGetAllocationInfo,00000247BE77A810
7076,2.753,0,vmaGetAllocationInfo,00000247BE77A590
7076,2.753,0,vmaDestroyBuffer,00000247BE77A590
7076,3.159,0,vmaCreateBuffer,0,67108864,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.159,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.159,0,vmaMapMemory,00000247BE77A590
7076,3.168,0,vmaUnmapMemory,00000247BE77A590
7076,3.170,0,vmaCreateImage,0,1,37,4096,4096,1,13,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A860,
7076,3.170,0,vmaGetAllocationInfo,00000247BE77A860
7076,3.179,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.180,0,vmaDestroyBuffer,00000247BE77A590
7076,3.263,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.263,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.263,0,vmaMapMemory,00000247BE77A590
7076,3.263,0,vmaUnmapMemory,00000247BE77A590
7076,3.263,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A8B0,
7076,3.263,0,vmaGetAllocationInfo,00000247BE77A8B0
7076,3.265,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.265,0,vmaDestroyBuffer,00000247BE77A590
7076,3.328,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.328,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.328,0,vmaMapMemory,00000247BE77A590
7076,3.329,0,vmaUnmapMemory,00000247BE77A590
7076,3.334,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A900,
7076,3.334,0,vmaGetAllocationInfo,00000247BE77A900
7076,3.340,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.340,0,vmaDestroyBuffer,00000247BE77A590
7076,3.404,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.404,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.404,0,vmaMapMemory,00000247BE77A590
7076,3.405,0,vmaUnmapMemory,00000247BE77A590
7076,3.405,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A950,
7076,3.405,0,vmaGetAllocationInfo,00000247BE77A950
7076,3.407,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.407,0,vmaDestroyBuffer,00000247BE77A590
7076,3.482,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.482,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.482,0,vmaMapMemory,00000247BE77A590
7076,3.483,0,vmaUnmapMemory,00000247BE77A590
7076,3.483,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A9A0,
7076,3.483,0,vmaGetAllocationInfo,00000247BE77A9A0
7076,3.484,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.485,0,vmaDestroyBuffer,00000247BE77A590
7076,3.549,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.549,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.549,0,vmaMapMemory,00000247BE77A590
7076,3.549,0,vmaUnmapMemory,00000247BE77A590
7076,3.549,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77A9F0,
7076,3.550,0,vmaGetAllocationInfo,00000247BE77A9F0
7076,3.551,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.551,0,vmaDestroyBuffer,00000247BE77A590
7076,3.617,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.617,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.617,0,vmaMapMemory,00000247BE77A590
7076,3.617,0,vmaUnmapMemory,00000247BE77A590
7076,3.617,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77AA40,
7076,3.617,0,vmaGetAllocationInfo,00000247BE77AA40
7076,3.619,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.619,0,vmaDestroyBuffer,00000247BE77A590
7076,3.694,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.694,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.694,0,vmaMapMemory,00000247BE77A590
7076,3.694,0,vmaUnmapMemory,00000247BE77A590
7076,3.694,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77AA90,
7076,3.694,0,vmaGetAllocationInfo,00000247BE77AA90
7076,3.696,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.696,0,vmaDestroyBuffer,00000247BE77A590
7076,3.761,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.761,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.761,0,vmaMapMemory,00000247BE77A590
7076,3.762,0,vmaUnmapMemory,00000247BE77A590
7076,3.762,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77AAE0,
7076,3.762,0,vmaGetAllocationInfo,00000247BE77AAE0
7076,3.764,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.764,0,vmaDestroyBuffer,00000247BE77A590
7076,3.827,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.827,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.827,0,vmaMapMemory,00000247BE77A590
7076,3.827,0,vmaUnmapMemory,00000247BE77A590
7076,3.827,0,vmaCreateImage,0,1,37,1024,1024,1,11,1,1,0,7,0,0,0,1,0,0,0,0000000000000000,00000247BE77AB30,
7076,3.828,0,vmaGetAllocationInfo,00000247BE77AB30
7076,3.829,0,vmaGetAllocationInfo,00000247BE77A590
7076,3.829,0,vmaDestroyBuffer,00000247BE77A590
7076,3.906,0,vmaCreateBuffer,0,4194304,1,0,0,3,0,0,0,0000000000000000,00000247BE77A590,
7076,3.906,0,vmaGetAllocationInfo,00000247BE77A590
